latitude,longitude,OBJECTID,Elemento,nu_processo_sei,Empreendedor,Empreendimento,Setor,Tipologia,Nº Processo SEI,Consultar Processo,sei_no_empreendimento,Licenças Emitidas (Tipo, Número, Emissão, Vencimento),
0,0,73617,Área de Estudo,02001019416202079,MINERAÇAO MELO LTDA,Mineração Melo LTDA,Mineração,Mineração,02001.019416/2020-79,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001019416202079) Mineração Melo LTDA,1-(Licença de Operação-017132025-27/02/2025-27/02/2035) 2-(Licença de Instalação-14012021-20/10/2021-20/10/2025),
0,0,73676,Área de Estudo,02001018494202137,LIGA FORTE INDUSTRIA E COMERCIO DE ARTEFATOS DE CIMENTO LTDA.-ME,Liga Forte Industria e Comercio de Artefatos de Cimentos Ltda-ME,Mineração,Mineração,02001.018494/2021-37,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001018494202137) Liga Forte Industria e Comercio de Artefatos de Cimentos Ltda-ME,,
0,0,73677,Área de Estudo,02001021741202182,SALOBO METAIS S.A,Oficina UeM - Complexo Minerador Salobo,Mineração,Mineração,02001.021741/2021-82,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001021741202182) Oficina UeM - Complexo Minerador Salobo,,
0,0,73678,Área de Estudo,02001000247202265,GBMEX MINERAÇÃO S/A,GBMEX MINERAÇÃO S/A,Mineração,Mineração,02001.000247/2022-65,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001000247202265) GBMEX MINERAÇÃO S/A,,
0,0,73679,Área de Estudo,02001000247202265,GBMEX MINERAÇÃO S/A,GBMEX MINERAÇÃO S/A,Mineração,Mineração,02001.000247/2022-65,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001000247202265) GBMEX MINERAÇÃO S/A,,
0,0,73680,Área de Estudo,02001000247202265,GBMEX MINERAÇÃO S/A,GBMEX MINERAÇÃO S/A,Mineração,Mineração,02001.000247/2022-65,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001000247202265) GBMEX MINERAÇÃO S/A,,
0,0,73681,Área de Estudo,02001000247202265,GBMEX MINERAÇÃO S/A,GBMEX MINERAÇÃO S/A,Mineração,Mineração,02001.000247/2022-65,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001000247202265) GBMEX MINERAÇÃO S/A,,
0,0,73682,Área de Estudo,02001005563202223,M M AREAL LTDA,Extração de areia em curso d'água (Rio Preto),Mineração,Mineração,02001.005563/2022-23,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001005563202223) Extração de areia em curso d'água (Rio Preto),1-(Licença de Operação-017122025-27/02/2025-27/02/2035) 2-(Licença de Instalação-014662023-26/05/2023-26/05/2027),
0,0,73683,Área de Estudo,02001027308202151,PORTO DE AREIA AGUA VERMELHA LTDA,Porto de Areia Água Vermelha Ltda. ,Mineração,Mineração,02001.027308/2021-51,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001027308202151) Porto de Areia Água Vermelha Ltda. ,,
0,0,73684,Área de Estudo,02001027323202107,SANTOS & SANTOS COMERCIO DE AREIA E MAT. P/ CONSTRUÇÃO LTDA ME,Santos & Santos Extração e Comércio de Areia Ltda.-ME,Mineração,Mineração,02001.027323/2021-07,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001027323202107) Santos & Santos Extração e Comércio de Areia Ltda.-ME,,
0,0,73685,Área de Estudo,02001027938202125,EMPREITEIRA E TRANSPORTADORA SÃO ROQUE LTDA,Extração de Seixo Rolado - Processo ANM 810474/2018,Mineração,Mineração,02001.027938/2021-25,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001027938202125) Extração de Seixo Rolado - Processo ANM 810474/2018,,
0,0,73686,Área de Estudo,02001027395202227,P.C. LOPES EPP,P.C. LOPES LTDA.,Mineração,Mineração,02001.027395/2022-27,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001027395202227) P.C. LOPES LTDA.,,
0,0,73687,Área de Estudo,02001027395202227,P.C. LOPES EPP,P.C. LOPES LTDA.,Mineração,Mineração,02001.027395/2022-27,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001027395202227) P.C. LOPES LTDA.,,
0,0,73688,Área de Estudo,02001027395202227,P.C. LOPES EPP,P.C. LOPES LTDA.,Mineração,Mineração,02001.027395/2022-27,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001027395202227) P.C. LOPES LTDA.,,
0,0,73689,Área de Estudo,02001027395202227,P.C. LOPES EPP,P.C. LOPES LTDA.,Mineração,Mineração,02001.027395/2022-27,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001027395202227) P.C. LOPES LTDA.,,
0,0,73690,Área de Estudo,02001027395202227,P.C. LOPES EPP,P.C. LOPES LTDA.,Mineração,Mineração,02001.027395/2022-27,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001027395202227) P.C. LOPES LTDA.,,
0,0,73691,Área de Estudo,02001027395202227,P.C. LOPES EPP,P.C. LOPES LTDA.,Mineração,Mineração,02001.027395/2022-27,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001027395202227) P.C. LOPES LTDA.,,
0,0,73692,Área de Estudo,02001027395202227,P.C. LOPES EPP,P.C. LOPES LTDA.,Mineração,Mineração,02001.027395/2022-27,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001027395202227) P.C. LOPES LTDA.,,
0,0,73693,Área de Estudo,02001028251202115,SALOBO METAIS S.A,Oficina Centralizada do Complexo Minerador Salobo,Mineração,Mineração,02001.028251/2021-15,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001028251202115) Oficina Centralizada do Complexo Minerador Salobo,,
0,0,73694,Área de Estudo,02001001435202219,MINERADORA ANGELIM LTDA,EXTRAÇÃO DE AREIA,Mineração,Mineração,02001.001435/2022-19,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001001435202219) EXTRAÇÃO DE AREIA,,
0,0,73695,Área de Estudo,02001008557202228,ESTANHO DE RONDONIA S/A,Lavra e Beneficiamento - Área Cortez,Mineração,Mineração,02001.008557/2022-28,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001008557202228) Lavra e Beneficiamento - Área Cortez,,
0,0,73696,Área de Estudo,02001004434202218,EXTRAÇÃO DE AREIA CARLU LTDA - FILIAL I,EXTRACAO DE AREIA CARLU LTDA,Mineração,Mineração,02001.004434/2022-18,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001004434202218) EXTRACAO DE AREIA CARLU LTDA,,
0,0,73697,Área de Estudo,02001004261202238,AREIA DELTA LTDA,AREIA DELTA LTDA,Mineração,Mineração,02001.004261/2022-38,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001004261202238) AREIA DELTA LTDA,,
0,0,73698,Área de Estudo,02001008512202253,MINERADORA ANGELIM LTDA,Mineradora Angelim ltda,Mineração,Mineração,02001.008512/2022-53,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001008512202253) Mineradora Angelim ltda,,
0,0,73699,Área de Estudo,02001008295202200,PORTO DE AREIA SÃO GERALDO LTDA.,ANM 832.355/2009,Mineração,Mineração,02001.008295/2022-00,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001008295202200) ANM 832.355/2009,,
0,0,73700,Área de Estudo,02001009324202242,SERRA VERDE PESQUISA E MINERACAO LTDA.,Serra Verde Pesquisa e Mineração - SVPM,Mineração,Mineração,02001.009324/2022-42,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001009324202242) Serra Verde Pesquisa e Mineração - SVPM,,
0,0,73701,Área de Estudo,02001008594202236,PMA PESQUISA MINERAL LTDA,PMA Pesquisa Mineral,Mineração,Mineração,02001.008594/2022-36,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001008594202236) PMA Pesquisa Mineral,,
0,0,73702,Área de Estudo,02001008934202229,RIOMINAS SERVICOS DE MINERACAO LTDA,RIOMINAS SERVICOS DE MINERACAO LTDA,Mineração,Mineração,02001.008934/2022-29,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001008934202229) RIOMINAS SERVICOS DE MINERACAO LTDA,,
