latitude,longitude,OBJECTID,Elemento,nu_processo_sei,Empreendedor,Empreendimento,Setor,Tipologia,Nº Processo SEI,Consultar Processo,sei_no_empreendimento,Licenças Emitidas (Tipo, Número, Emissão, Vencimento),st_length(shape),
null,null,23940,Ponte Ferroviária,02001008944202183,VALE S/A,Duplicação Pedreira Rio das Velhas a Capitão Eduardo,Transporte,Estruturas Ferroviárias,02001.008944/2021-83,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001008944202183) Duplicação Pedreira Rio das Velhas a Capitão Eduardo,1-(Licença de Instalação-14352022-27/06/2022-27/06/2026),0.0007498457347505143,
null,null,23951,Ponte Ferroviária,02001016126202154,VALE S.A.,Ferrovia de Integração Centro-Oeste, trecho Mara Rosa-Água Boa,Transporte,Estruturas Ferroviárias,02001.016126/2021-54,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001016126202154) Ferrovia de Integração Centro-Oeste, trecho Mara Rosa-Água Boa,1-(Retificação de Licença de Instalação-013642020-30/12/2024-29/12/2026) 2-(Licença de Instalação-13642020-24/08/2021-24/09/2026) 3-(Retificação de Licença de Instalação-13642020-14/10/2022-14/05/2026),0.0014326979806056433,
null,null,23952,Ponte Ferroviária,02001016126202154,VALE S.A.,Ferrovia de Integração Centro-Oeste, trecho Mara Rosa-Água Boa,Transporte,Estruturas Ferroviárias,02001.016126/2021-54,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001016126202154) Ferrovia de Integração Centro-Oeste, trecho Mara Rosa-Água Boa,1-(Retificação de Licença de Instalação-013642020-30/12/2024-29/12/2026) 2-(Licença de Instalação-13642020-24/08/2021-24/09/2026) 3-(Retificação de Licença de Instalação-13642020-14/10/2022-14/05/2026),0.005738063601564754,
null,null,23953,Ponte Ferroviária,02001016126202154,VALE S.A.,Ferrovia de Integração Centro-Oeste, trecho Mara Rosa-Água Boa,Transporte,Estruturas Ferroviárias,02001.016126/2021-54,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001016126202154) Ferrovia de Integração Centro-Oeste, trecho Mara Rosa-Água Boa,1-(Retificação de Licença de Instalação-013642020-30/12/2024-29/12/2026) 2-(Licença de Instalação-13642020-24/08/2021-24/09/2026) 3-(Retificação de Licença de Instalação-13642020-14/10/2022-14/05/2026),0.014740210441451001,
null,null,23954,Ponte Ferroviária,02001016126202154,VALE S.A.,Ferrovia de Integração Centro-Oeste, trecho Mara Rosa-Água Boa,Transporte,Estruturas Ferroviárias,02001.016126/2021-54,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001016126202154) Ferrovia de Integração Centro-Oeste, trecho Mara Rosa-Água Boa,1-(Retificação de Licença de Instalação-013642020-30/12/2024-29/12/2026) 2-(Licença de Instalação-13642020-24/08/2021-24/09/2026) 3-(Retificação de Licença de Instalação-13642020-14/10/2022-14/05/2026),0.0017272920915871182,
null,null,23955,Ponte Ferroviária,02001016126202154,VALE S.A.,Ferrovia de Integração Centro-Oeste, trecho Mara Rosa-Água Boa,Transporte,Estruturas Ferroviárias,02001.016126/2021-54,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001016126202154) Ferrovia de Integração Centro-Oeste, trecho Mara Rosa-Água Boa,1-(Retificação de Licença de Instalação-013642020-30/12/2024-29/12/2026) 2-(Licença de Instalação-13642020-24/08/2021-24/09/2026) 3-(Retificação de Licença de Instalação-13642020-14/10/2022-14/05/2026),0.0010047319536300992,
null,null,23956,Ponte Ferroviária,02001016126202154,VALE S.A.,Ferrovia de Integração Centro-Oeste, trecho Mara Rosa-Água Boa,Transporte,Estruturas Ferroviárias,02001.016126/2021-54,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001016126202154) Ferrovia de Integração Centro-Oeste, trecho Mara Rosa-Água Boa,1-(Retificação de Licença de Instalação-013642020-30/12/2024-29/12/2026) 2-(Licença de Instalação-13642020-24/08/2021-24/09/2026) 3-(Retificação de Licença de Instalação-13642020-14/10/2022-14/05/2026),0.0016063538009311266,
null,null,23957,Ponte Ferroviária,02001016126202154,VALE S.A.,Ferrovia de Integração Centro-Oeste, trecho Mara Rosa-Água Boa,Transporte,Estruturas Ferroviárias,02001.016126/2021-54,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001016126202154) Ferrovia de Integração Centro-Oeste, trecho Mara Rosa-Água Boa,1-(Retificação de Licença de Instalação-013642020-30/12/2024-29/12/2026) 2-(Licença de Instalação-13642020-24/08/2021-24/09/2026) 3-(Retificação de Licença de Instalação-13642020-14/10/2022-14/05/2026),0.0012600688699299987,
null,null,23958,Ponte Ferroviária,02001016126202154,VALE S.A.,Ferrovia de Integração Centro-Oeste, trecho Mara Rosa-Água Boa,Transporte,Estruturas Ferroviárias,02001.016126/2021-54,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001016126202154) Ferrovia de Integração Centro-Oeste, trecho Mara Rosa-Água Boa,1-(Retificação de Licença de Instalação-013642020-30/12/2024-29/12/2026) 2-(Licença de Instalação-13642020-24/08/2021-24/09/2026) 3-(Retificação de Licença de Instalação-13642020-14/10/2022-14/05/2026),0.004480696841922243,
null,null,23959,Ponte Ferroviária,02001016126202154,VALE S.A.,Ferrovia de Integração Centro-Oeste, trecho Mara Rosa-Água Boa,Transporte,Estruturas Ferroviárias,02001.016126/2021-54,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001016126202154) Ferrovia de Integração Centro-Oeste, trecho Mara Rosa-Água Boa,1-(Retificação de Licença de Instalação-013642020-30/12/2024-29/12/2026) 2-(Licença de Instalação-13642020-24/08/2021-24/09/2026) 3-(Retificação de Licença de Instalação-13642020-14/10/2022-14/05/2026),0.00202035266477304,
null,null,23960,Ponte Ferroviária,02001016126202154,VALE S.A.,Ferrovia de Integração Centro-Oeste, trecho Mara Rosa-Água Boa,Transporte,Estruturas Ferroviárias,02001.016126/2021-54,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001016126202154) Ferrovia de Integração Centro-Oeste, trecho Mara Rosa-Água Boa,1-(Retificação de Licença de Instalação-013642020-30/12/2024-29/12/2026) 2-(Licença de Instalação-13642020-24/08/2021-24/09/2026) 3-(Retificação de Licença de Instalação-13642020-14/10/2022-14/05/2026),0.0004940719792634617,
null,null,23961,Ponte Ferroviária,02001024172202127,PORTOFER TRANSPORTE FERROVIÁRIO LTDA,Portofer,Transporte,Estruturas Ferroviárias,02001.024172/2021-27,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001024172202127) Portofer,,0.014478947854028734,
null,null,23962,Ponte Ferroviária,02001024172202127,PORTOFER TRANSPORTE FERROVIÁRIO LTDA,Portofer,Transporte,Estruturas Ferroviárias,02001.024172/2021-27,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001024172202127) Portofer,,0.00020726222060943658,
null,null,23963,Ponte Ferroviária,02001035904202295,VALE SA,Ferrovia de Integração Pará Norte-Sul - FEPAN,Transporte,Estruturas Ferroviárias,02001.035904/2022-95,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001035904202295) Ferrovia de Integração Pará Norte-Sul - FEPAN,,0.001371654068703908,
null,null,23964,Ponte Ferroviária,02001035904202295,VALE SA,Ferrovia de Integração Pará Norte-Sul - FEPAN,Transporte,Estruturas Ferroviárias,02001.035904/2022-95,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001035904202295) Ferrovia de Integração Pará Norte-Sul - FEPAN,,0.0015956284708983424,
null,null,23965,Ponte Ferroviária,02001035904202295,VALE SA,Ferrovia de Integração Pará Norte-Sul - FEPAN,Transporte,Estruturas Ferroviárias,02001.035904/2022-95,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001035904202295) Ferrovia de Integração Pará Norte-Sul - FEPAN,,0.006954814649823455,
null,null,23966,Ponte Ferroviária,02001035904202295,VALE SA,Ferrovia de Integração Pará Norte-Sul - FEPAN,Transporte,Estruturas Ferroviárias,02001.035904/2022-95,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001035904202295) Ferrovia de Integração Pará Norte-Sul - FEPAN,,0.008429631017690599,
null,null,23967,Ponte Ferroviária,02001035904202295,VALE SA,Ferrovia de Integração Pará Norte-Sul - FEPAN,Transporte,Estruturas Ferroviárias,02001.035904/2022-95,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001035904202295) Ferrovia de Integração Pará Norte-Sul - FEPAN,,0.002054871203058067,
null,null,23968,Ponte Ferroviária,02001035904202295,VALE SA,Ferrovia de Integração Pará Norte-Sul - FEPAN,Transporte,Estruturas Ferroviárias,02001.035904/2022-95,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001035904202295) Ferrovia de Integração Pará Norte-Sul - FEPAN,,0.0020495528691106824,
null,null,23969,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0010016590570444642,
null,null,23970,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0012736828580642355,
null,null,23971,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0007301861713100472,
null,null,23972,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0015446515042484327,
null,null,23973,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.001002268317903121,
null,null,23974,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0012728551109629943,
null,null,23975,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.001001403156016396,
null,null,23976,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0010014826212660227,
null,null,23977,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.000998092355115447,
null,null,23978,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.001544132993689124,
null,null,23979,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.000730018692726139,
null,null,23980,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.00100170998905061,
null,null,23981,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0007300259243968936,
null,null,23982,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0007300222095853556,
null,null,23983,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0010014061194665905,
null,null,23984,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0010012008246050566,
null,null,23985,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0031707671908820464,
null,null,23986,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.001000857354028859,
null,null,23987,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0007296343204498319,
null,null,23988,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0007300052114718001,
null,null,23989,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0010012596567320366,
null,null,23990,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0012718769159022268,
null,null,23991,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0015438653893332986,
null,null,23992,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0010013927663568034,
null,null,23993,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0012715061014052333,
null,null,23994,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0020776037190256983,
null,null,23995,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0011983199445113248,
null,null,23996,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.001272429706568861,
null,null,23997,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0007278801355663794,
null,null,23998,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0010006235188142905,
null,null,23999,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0015437040958517665,
null,null,24000,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0010005722489351873,
null,null,24001,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.000902380157906323,
null,null,24002,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0009037633446670282,
null,null,24003,Ponte Ferroviária,02001033200202369,TRANSNORDESTINA LOGISTICA S.A.,Missão Velha/CE - Porto do Pecém/CE,Transporte,Estruturas Ferroviárias,02001.033200/2023-69,https://servicos.ibama.gov.br/licenciamento/consulta_empreendimentos.php,(02001033200202369) Missão Velha/CE - Porto do Pecém/CE,,0.0007237098521837346,
